0.3486573,-1.5794996
0.0655495,-1.5023514
-0.1758721,-1.3692832
-0.3658146,-1.1902658
-0.4947813,-0.9730652
-0.5582982,-0.7329678
-0.5530451,-0.4817371
-0.4781204,-0.2342360
-0.3354760,-0.0011087
-0.1297999,0.2061258
