-0.9560081,-2.1898545
39.0439919,-2.1898545
39.0439919,-1.1898545
0.0439919,-1.1898545
0.0439919,37.8101455
-0.9560081,37.8101455

-0.9718040,-2.1817070
39.0273320,-2.4445999
39.0339044,-1.4446215
0.0347467,-1.1883009
0.2910672,37.8108567
-0.7089112,37.8174291

-0.9875542,-2.1735126
39.0089902,-2.6992870
39.0221345,-1.6993734
0.0255038,-1.1867434
0.5381338,37.8098874
-0.4617798,37.8230318

-1.0032560,-2.1652675
38.9889690,-2.9539008
39.0086848,-1.9540952
0.0162655,-1.1851777
0.7851829,37.8072416
-0.2146228,37.8269574

-1.0189069,-2.1569681
38.9672712,-3.2084261
38.9935576,-2.2087716
0.0070340,-1.1836001
1.0322056,37.8029235
0.0325511,37.8292100

-1.0345043,-2.1486106
38.9438996,-3.4628479
38.9767555,-2.4633878
-0.0021883,-1.1820064
1.2791931,37.7969374
0.2797330,37.8297934

-1.0500457,-2.1401912
38.9188572,-3.7171511
38.9582812,-2.7179285
-0.0113991,-1.1803926
1.5261368,37.7892877
0.5269142,37.8287117

-1.0655284,-2.1317063
38.8921469,-3.9713207
38.9381373,-2.9723788
-0.0205962,-1.1787548
1.7730278,37.7799787
0.7740859,37.8259690

-1.0809500,-2.1231521
38.8637718,-4.2253415
38.9163265,-3.2267235
-0.0297773,-1.1770888
2.0198574,37.7690149
1.0212393,37.8215697

-1.0963079,-2.1145250
38.8337349,-4.4791986
38.8928518,-3.4809475
-0.0389400,-1.1753908
2.2666167,37.7564009
1.2683656,37.8155178

-1.1115995,-2.1058212
38.8020396,-4.7328768
38.8677159,-3.7350358
-0.0480821,-1.1736566
2.5132971,37.7421414
1.5154561,37.8078178

-1.1268222,-2.0970370
38.7686889,-4.9863611
38.8409220,-3.9889734
-0.0572013,-1.1718823
2.7598897,37.7262410
1.7625020,37.7984741

-1.1419735,-2.0881687
38.7336864,-5.2396366
38.8124731,-4.2427451
-0.0662953,-1.1700639
3.0063859,37.7087045
2.0094944,37.7874912

-1.1570508,-2.0792126
38.6970353,-5.4926881
38.7823722,-4.4963359
-0.0753618,-1.1681973
3.2527768,37.6895367
2.2564247,37.7748736

-1.1720517,-2.0701649
38.6587393,-5.7455006
38.7506226,-4.7497308
-0.0843985,-1.1662786
3.4990537,37.6687426
2.5032840,37.7606260

-1.1869735,-2.0610221
38.6188017,-5.9980592
38.7172276,-5.0029148
-0.0934032,-1.1643036
3.7452080,37.6463272
2.7500636,37.7447531

-1.2018137,-2.0517803
38.5772263,-6.2503487
38.6821905,-5.2558727
-0.1023735,-1.1622685
3.9912307,37.6222955
2.9967547,37.7272597

-1.2165698,-2.0424358
38.5340168,-6.5023542
38.6455147,-5.5085896
-0.1113071,-1.1601691
4.2371133,37.5966527
3.2433487,37.7081507

-1.2312391,-2.0329851
38.4891768,-6.7540608
38.6072037,-5.7610504
-0.1202018,-1.1580015
4.4828470,37.5694040
3.4898366,37.6874309

-1.2458193,-2.0234243
38.4427104,-7.0054534
38.5672611,-6.0132402
-0.1290553,-1.1557617
4.7284231,37.5405547
3.7362099,37.6651054

-1.2603076,-2.0137497
38.3946213,-7.2565171
38.5256905,-6.2651439
-0.1378652,-1.1534457
4.9738330,37.5101100
3.9824597,37.6411792

-1.2747017,-2.0039578
38.3449136,-7.5072369
38.4824956,-6.5167465
-0.1466294,-1.1510494
5.2190678,37.4780756
4.2285774,37.6156576

-1.2889990,-1.9940447
38.2935913,-7.7575978
38.4376802,-6.7680331
-0.1553454,-1.1485688
5.4641189,37.4444568
4.4745542,37.5885456

-1.3031968,-1.9840068
38.2406586,-8.0075850
38.3912481,-7.0189886
-0.1640110,-1.1459999
5.7089777,37.4092592
4.7203814,37.5598486

-1.3172928,-1.9738404
38.1861197,-8.2571835
38.3432033,-7.2695982
-0.1726239,-1.1433387
5.9536356,37.3724885
4.9660502,37.5295721

-1.3312844,-1.9635419
38.1299788,-8.5063784
38.2935497,-7.5198468
-0.1811819,-1.1405812
6.1980837,37.3341504
5.2115521,37.4977213

-1.3451690,-1.9531074
38.0722403,-8.7551548
38.2422915,-7.7697195
-0.1896826,-1.1377234
6.4423136,37.2942506
5.4568784,37.4643018

-1.3589441,-1.9425335
38.0129085,-9.0034979
38.1894326,-8.0192015
-0.1981237,-1.1347613
6.6863165,37.2527950
5.7020202,37.4293192

-1.3726081,-1.9318189
37.9519873,-9.2513952
38.1349767,-8.2682803
-0.2065038,-1.1316934
6.9300831,37.2097871
5.9469683,37.3927765

-1.3861599,-1.9209650
37.8894795,-9.4988371
38.0789263,-8.5169461
-0.2148221,-1.1285208
7.1736032,37.1652277
6.1917122,37.3546745

-1.3995988,-1.9099734
37.8253881,-9.7458141
38.0212841,-8.7651894
-0.2230782,-1.1252448
7.4168665,37.1191175
6.4362418,37.3150135

-1.4129240,-1.8988460
37.7597161,-9.9923166
37.9620529,-9.0130006
-0.2312712,-1.1218667
7.6598627,37.0714574
6.6805467,37.2737941

-1.4261345,-1.8875841
37.6924667,-10.2383352
37.9012354,-9.2603702
-0.2394007,-1.1183879
7.9025816,37.0222482
6.9246166,37.2310170

-1.4392296,-1.8761896
37.6236429,-10.4838604
37.8388347,-9.5072886
-0.2474660,-1.1148096
8.1450130,36.9714911
7.1684412,37.1866828

-1.4522083,-1.8646640
37.5532480,-10.7288827
37.7748535,-9.7537463
-0.2554665,-1.1111331
8.3871467,36.9191869
7.4120103,37.1407924

-1.4650700,-1.8530090
37.4812855,-10.9733927
37.7092950,-9.9997338
-0.2634015,-1.1073597
8.6289725,36.8653368
7.6553137,37.0933464

-1.4778137,-1.8412263
37.4077585,-11.2173809
37.6421624,-10.2452416
-0.2712705,-1.1034908
8.8704803,36.8099420
7.8983410,37.0443459

-1.4904386,-1.8293174
37.3326706,-11.4608381
37.5734586,-10.4902603
-0.2790729,-1.0995277
9.1116598,36.7530038
8.1410821,36.9937918

-1.5029439,-1.8172840
37.2560253,-11.7037547
37.5031871,-10.7347804
-0.2868079,-1.0954716
9.3525009,36.6945235
8.3835267,36.9416852

-1.5153288,-1.8051279
37.1778263,-11.9461214
37.4313511,-10.9787925
-0.2944751,-1.0913238
9.5929936,36.6345024
8.6256647,36.8880272

-1.5275924,-1.7928505
37.0980771,-12.1879289
37.3579540,-11.2222872
-0.3020738,-1.0870857
9.8331277,36.5729420
8.8674859,36.8328190

-1.5397340,-1.7804536
37.0167814,-12.4291679
37.2829993,-11.4652550
-0.3096033,-1.0827586
10.0728931,36.5098440
9.1089802,36.7760618

-1.5517527,-1.7679389
36.9339432,-12.6698290
37.2064905,-11.7076866
-0.3170631,-1.0783437
10.3122798,36.4452098
9.3501374,36.7177571

-1.5636477,-1.7553079
36.8495663,-12.9099029
37.1284312,-11.9495726
-0.3244525,-1.0738424
10.5512777,36.3790412
9.5909473,36.6579061

-1.5754182,-1.7425624
36.7636546,-13.1493805
37.0488250,-12.1909037
-0.3317709,-1.0692560
10.7898768,36.3113399
9.8313999,36.5965104

-1.5870634,-1.7297039
36.6762121,-13.3882524
36.9676758,-12.4316705
-0.3390178,-1.0645857
11.0280670,36.2421078
10.0714851,36.5335715

-1.5985824,-1.7167342
36.5872429,-13.6265095
36.8849873,-12.6718639
-0.3461924,-1.0598330
11.2658385,36.1713467
10.3111929,36.4690911

-1.6099745,-1.7036549
36.4967512,-13.8641425
36.8007634,-12.9114744
-0.3532942,-1.0549990
11.5031812,36.0990585
10.5505131,36.4030707

-1.6212389,-1.6904677
36.4047411,-14.1011424
36.7150080,-13.1504929
-0.3603225,-1.0500851
11.7400853,36.0252454
10.7894358,36.3355123

-1.6323747,-1.6771742
36.3112170,-14.3374998
36.6277252,-13.3889100
-0.3672768,-1.0450926
11.9765407,35.9499094
11.0279509,36.2664175

-1.6433812,-1.6637761
36.2161833,-14.5732058
36.5389190,-13.6267167
-0.3741564,-1.0400228
12.2125375,35.8730526
11.2660484,36.1957884

-1.6542576,-1.6502751
36.1196443,-14.8082512
36.4485937,-13.8639037
-0.3809607,-1.0348770
12.4480660,35.7946774
11.5037185,36.1236268

-1.6650031,-1.6366728
36.0216045,-15.0426270
36.3567533,-14.1004618
-0.3876891,-1.0296565
12.6831163,35.7147860
11.7409511,36.0499348

-1.6756169,-1.6229709
35.9220685,-15.2763240
36.2634023,-14.3363819
-0.3943409,-1.0243626
12.9176784,35.6333807
11.9777363,35.9747145

-1.6860981,-1.6091709
35.8210410,-15.5093333
36.1685451,-14.5716548
-0.4009156,-1.0189965
13.1517427,35.5504641
12.2140643,35.8979682

-1.6964459,-1.5952744
35.7185268,-15.7416455
36.0721861,-14.8062712
-0.4074123,-1.0135593
13.3852996,35.4660391
