-0.0850446,-0.8641357
-0.0867121,-0.8639002
-0.0883796,-0.8636647
-0.0900471,-0.8634291
-0.0917145,-0.8631935
-0.0933819,-0.8629578
-0.0950491,-0.8627219
-0.0967163,-0.8624859
-0.0983834,-0.8622496
-0.1000503,-0.8620132
-0.1017171,-0.8617765
-0.1033838,-0.8615395
-0.1050503,-0.8613022
-0.1067165,-0.8610646
-0.1083826,-0.8608267
-0.1100485,-0.8605883
-0.1117141,-0.8603495
-0.1133795,-0.8601103
-0.1150446,-0.8598707
-0.1167094,-0.8596305
-0.1183739,-0.8593898
-0.1200381,-0.8591486
-0.1217019,-0.8589068
-0.1233654,-0.8586644
-0.1250286,-0.8584214
-0.1266914,-0.8581777
-0.1283537,-0.8579333
-0.1300157,-0.8576882
-0.1316772,-0.8574423
-0.1333383,-0.8571957
-0.1349990,-0.8569483
-0.1366591,-0.8567001
-0.1383188,-0.8564510
-0.1399780,-0.8562011
-0.1416366,-0.8559502
-0.1432947,-0.8556984
-0.1449522,-0.8554456
-0.1466092,-0.8551919
-0.1482656,-0.8549371
-0.1499214,-0.8546813
-0.1515766,-0.8544244
-0.1532311,-0.8541665
-0.1548850,-0.8539074
-0.1565383,-0.8536471
-0.1581908,-0.8533857
-0.1598427,-0.8531231
-0.1614938,-0.8528592
-0.1631442,-0.8525940
-0.1647939,-0.8523276
-0.1664428,-0.8520599
-0.1680910,-0.8517908
-0.1697383,-0.8515203
-0.1713848,-0.8512485
-0.1730306,-0.8509752
-0.1746754,-0.8507004
-0.1763195,-0.8504242
-0.1779626,-0.8501465
-0.1796049,-0.8498672
-0.1812462,-0.8495864
-0.1828867,-0.8493039
-0.1845262,-0.8490199
-0.1861648,-0.8487342
-0.1878024,-0.8484468
-0.1894390,-0.8481577
-0.1910746,-0.8478669
-0.1927092,-0.8475744
-0.1943428,-0.8472800
-0.1959754,-0.8469839
-0.1976068,-0.8466859
-0.1992373,-0.8463860
-0.2008666,-0.8460843
-0.2024948,-0.8457806
-0.2041219,-0.8454750
-0.2057478,-0.8451674
-0.2073726,-0.8448578
-0.2089962,-0.8445461
-0.2106186,-0.8442325
-0.2122399,-0.8439167
-0.2138599,-0.8435988
-0.2154787,-0.8432787
-0.2170962,-0.8429565
-0.2187124,-0.8426321
-0.2203274,-0.8423055
-0.2219411,-0.8419767
-0.2235535,-0.8416455
-0.2251645,-0.8413120
-0.2267742,-0.8409763
-0.2283826,-0.8406381
-0.2299895,-0.8402976
-0.2315951,-0.8399546
-0.2331992,-0.8396092
-0.2348020,-0.8392614
-0.2364033,-0.8389110
-0.2380031,-0.8385581
-0.2396015,-0.8382027
-0.2411984,-0.8378446
-0.2427938,-0.8374840
-0.2443876,-0.8371207
-0.2459800,-0.8367548
-0.2475707,-0.8363862
-0.2491599,-0.8360149
-0.2507476,-0.8356408
-0.2523336,-0.8352639
-0.2539180,-0.8348843
-0.2555008,-0.8345018
-0.2570820,-0.8341165
-0.2586614,-0.8337282
-0.2602393,-0.8333371
-0.2618154,-0.8329431
-0.2633898,-0.8325460
-0.2649625,-0.8321460
-0.2665334,-0.8317430
-0.2681026,-0.8313369
-0.2696700,-0.8309277
-0.2712356,-0.8305155
-0.2727995,-0.8301001
-0.2743615,-0.8296815
-0.2759216,-0.8292598
-0.2774799,-0.8288349
-0.2790364,-0.8284067
-0.2805910,-0.8279752
-0.2821436,-0.8275405
-0.2836944,-0.8271024
-0.2852432,-0.8266610
-0.2867901,-0.8262162
