-0.956006,0.219752
-0.956001,0.221644
-0.955993,0.223517
-0.955984,0.225373
-0.955972,0.227210
-0.955957,0.229030
-0.955941,0.230831
-0.955922,0.232615
-0.955901,0.234381
-0.955878,0.236130
-0.955853,0.237861
-0.955826,0.239575
-0.955797,0.241272
-0.955767,0.242951
-0.955734,0.244614
-0.955699,0.246261
-0.955663,0.247890
-0.955625,0.249504
-0.955585,0.251100
-0.955544,0.252681
-0.955501,0.254245
-0.955456,0.255794
-0.955410,0.257327
-0.955362,0.258844
-0.955313,0.260345
-0.955263,0.261831
-0.955210,0.263302
-0.955157,0.264757
-0.955102,0.266197
-0.955046,0.267623
-0.954989,0.269033
-0.954930,0.270429
-0.954871,0.271811
-0.954810,0.273178
-0.954748,0.274531
-0.954684,0.275869
-0.954620,0.277194
-0.954555,0.278505
-0.954489,0.279802
-0.954421,0.281085
-0.954353,0.282355
-0.954284,0.283612
-0.954214,0.284855
-0.954143,0.286086
-0.954071,0.287303
-0.953998,0.288508
-0.953925,0.289700
-0.953850,0.290879
-0.953775,0.292046
-0.953700,0.293201
-0.953623,0.294344
-0.953546,0.295474
-0.953468,0.296593
-0.953390,0.297700
-0.953311,0.298796
-0.953231,0.299880
-0.953151,0.300953
-0.953070,0.302015
-0.952988,0.303065
-0.952907,0.304105
-0.952824,0.305134
-0.952741,0.306152
-0.952658,0.307160
-0.952574,0.308158
-0.952490,0.309145
-0.952405,0.310122
-0.952320,0.311090
-0.952234,0.312047
-0.952148,0.312995
-0.952062,0.313934
-0.951975,0.314863
-0.951888,0.315783
-0.951801,0.316694
-0.951713,0.317596
-0.951625,0.318489
-0.951537,0.319373
-0.951448,0.320249
-0.951359,0.321116
-0.951270,0.321976
-0.951181,0.322827
-0.951091,0.323670
-0.951001,0.324505
-0.950910,0.325333
-0.950820,0.326153
-0.950729,0.326966
-0.950638,0.327771
-0.950546,0.328570
-0.950455,0.329361
-0.950363,0.330146
-0.950271,0.330924
-0.950178,0.331695
-0.950086,0.332460
-0.949993,0.333219
-0.949899,0.333971
-0.949806,0.334718
-0.949712,0.335459
-0.949619,0.336194
-0.949524,0.336923
-0.949430,0.337647
-0.949335,0.338366
-0.949240,0.339080
-0.949145,0.339789
-0.949049,0.340493
-0.948953,0.341192
-0.948857,0.341887
-0.948761,0.342577
-0.948664,0.343263
-0.948567,0.343945
-0.948469,0.344623
-0.948372,0.345297
-0.948273,0.345967
-0.948175,0.346634
-0.948076,0.347298
-0.947976,0.347958
-0.947877,0.348615
-0.947777,0.349270
-0.947676,0.349921
-0.947575,0.350570
-0.947473,0.351216
-0.947371,0.351860
-0.947269,0.352501
-0.947166,0.353141
-0.947062,0.353778
-0.946958,0.354414
-0.946853,0.355048
-0.946748,0.355680
-0.946642,0.356311
-0.946535,0.356941
-0.946428,0.357570
-0.946320,0.358198
-0.946211,0.358825
-0.946102,0.359452
-0.945991,0.360078
-0.945880,0.360707
-0.945767,0.361339
-0.945652,0.361976
-0.945536,0.362616
-0.945418,0.363260
-0.945299,0.363908
-0.945178,0.364560
-0.945056,0.365215
-0.944932,0.365874
-0.944806,0.366537
-0.944679,0.367203
-0.944550,0.367873
-0.944420,0.368546
-0.944288,0.369223
-0.944154,0.369903
-0.944019,0.370587
-0.943882,0.371274
-0.943744,0.371965
-0.943604,0.372659
-0.943462,0.373356
-0.943319,0.374056
-0.943174,0.374760
-0.943027,0.375467
-0.942879,0.376178
-0.942729,0.376891
-0.942578,0.377608
-0.942424,0.378328
-0.942270,0.379051
-0.942113,0.379777
-0.941955,0.380506
-0.941795,0.381238
-0.941634,0.381973
-0.941471,0.382711
-0.941306,0.383452
-0.941140,0.384196
-0.940972,0.384943
-0.940802,0.385692
-0.940630,0.386445
-0.940457,0.387200
-0.940282,0.387958
-0.940106,0.388718
-0.939928,0.389482
-0.939748,0.390248
-0.939567,0.391016
-0.939383,0.391788
-0.939198,0.392562
-0.939012,0.393338
-0.938824,0.394117
-0.938634,0.394898
-0.938442,0.395682
-0.938249,0.396469
-0.938054,0.397258
-0.937857,0.398049
-0.937659,0.398842
-0.937459,0.399638
-0.937257,0.400436
-0.937053,0.401237
-0.936848,0.402040
-0.936641,0.402845
-0.936433,0.403652
-0.936223,0.404461
-0.936011,0.405272
-0.935797,0.406086
-0.935582,0.406902
-0.935365,0.407719
-0.935146,0.408539
-0.934926,0.409361
-0.934704,0.410185
-0.934480,0.411010
-0.934254,0.411838
-0.934027,0.412667
-0.933798,0.413499
-0.933568,0.414332
-0.933336,0.415167
-0.933102,0.416004
-0.932866,0.416842
-0.932629,0.417683
-0.932390,0.418525
-0.932150,0.419368
-0.931908,0.420214
-0.931664,0.421061
-0.931418,0.421909
-0.931171,0.422759
-0.930922,0.423611
-0.930671,0.424464
-0.930419,0.425319
-0.930165,0.426175
-0.929910,0.427033
-0.929653,0.427892
-0.929394,0.428753
-0.929134,0.429614
-0.928871,0.430478
-0.928608,0.431342
-0.928342,0.432208
-0.928075,0.433075
-0.927807,0.433943
-0.927537,0.434813
-0.927265,0.435684
-0.926991,0.436556
-0.926716,0.437429
-0.926439,0.438303
-0.926161,0.439178
-0.925881,0.440054
-0.925600,0.440932
-0.925317,0.441810
-0.925032,0.442689
-0.924746,0.443570
-0.924458,0.444451
-0.924168,0.445333
-0.923877,0.446216
-0.923585,0.447100
-0.923290,0.447985
-0.922995,0.448871
-0.922697,0.449757
-0.922399,0.450644
-0.922098,0.451532
-0.921796,0.452421
-0.921493,0.453310
-0.921188,0.454200
-0.920881,0.455091
-0.920573,0.455982
-0.920264,0.456874
-0.919953,0.457767
-0.919640,0.458660
-0.919326,0.459554
-0.919010,0.460448
-0.918693,0.461342
-0.918375,0.462237
-0.918054,0.463133
-0.917733,0.464029
-0.917410,0.464925
-0.917085,0.465822
-0.916760,0.466719
-0.916432,0.467617
-0.916104,0.468514
-0.915774,0.469411
-0.915442,0.470309
-0.915109,0.471206
-0.914775,0.472103
-0.914440,0.473001
-0.914103,0.473898
-0.913765,0.474795
-0.913426,0.475693
-0.913085,0.476590
-0.912743,0.477487
-0.912400,0.478384
-0.912055,0.479282
-0.911709,0.480179
-0.911362,0.481076
-0.911013,0.481973
-0.910663,0.482869
-0.910312,0.483766
-0.909959,0.484663
-0.909605,0.485559
-0.909250,0.486456
-0.908894,0.487352
-0.908536,0.488248
-0.908177,0.489144
-0.907816,0.490040
